start	end	text
3059560	3066280	right so it can use that value and you know that function call again complete and when that is
3066280	3072440	complete it again returns some value okay which can be used by the very first function call
3073400	3079000	that was suspended and when that function call gets this value the whole execution actually
3079720	3088360	okay so this is how actually the recursive you know function call no we get simply maintained okay
3088360	3093960	so function starts calling itself and the caller function gets suspended the moment it
3093960	3102680	start calling you know it calls the call function but the call function again I mean start executing
3102680	3108440	and depending upon the logic and the data kind of input it took it may again either return a value
3108520	3115240	or it may call another same function again one more time so in your stack you will have now two
3115240	3120040	function waiting for again the next execution to finish and then return value but
3120920	3127880	termination of this kind of chain has to be guaranteed by the programmer right because if you
3127880	3132040	don't take care of this base case then you see I mean there is a you know infinite recursion that
3132040	3139560	may keep going down where will you stop okay so it is very important to identify what will be my
3139560	3146120	stopping logic and that is what we encode here is a base case okay so we encode the stopping logic
3146120	3151880	in the base case and then you know try to encode other logics no when to call the same function on
3151880	3158760	the left subtree or right subtree is what we have encoded in the code okay so just so with this I
3158760	3166840	mean we now know how this whole control flow works when you call a recursive function and again
3166840	3174920	this is the same thing in a big tutorial form I mean and you can go through it again offline okay
3174920	3180280	so please go through it you know but it is slowly to understand exactly how the control
3180760	3195000	for this kind of recursive call okay now okay now just to you know show you that you know things
3195000	3203240	that problem working properly so since we have already created a BST insert function now can we
3203880	3209160	use that BST insert function to do actual insert right so for that what we say is we create
3209640	3216920	empty tree initially which is done let's say I mean I have a very empty tree which is
3216920	3225400	represented by a my tree and I want to insert certain element into this my tree okay so what I can
3225400	3233720	do is I can just call my you know BST insert no one by one for each of these elements right because
3233800	3240200	these elements have to be inserted in this order which first 10 then 50 30 70 20 and then 40
3240840	3250040	so what the syntax here is doing is that I am calling the same function which is no this BST insert
3250040	3263240	function okay by passing my tree and the values in the order which is given here because see
3263240	3268440	this is the syntax no for well in insertion sequence and this is the insertion is released
3268440	3274200	it will pick one by one all these elements and then call this BST insert
3276600	3280520	with the existing tree which is initially you know none
3283000	3287560	with these values and whatever it you know returns
3288120	3293640	I use it to update my current tree okay and this is how it should work right because if you
3293640	3300680	don't assign it to my tree then every time my tree is you know none so you have to we want to
3300680	3305000	assign it to my tree so my tree gets updated after every instruction and we want to repeat this
3305000	3310440	thing until this whole all of these elements are inserted so this logic should be you know
3311160	3316920	clear to you it's not a very difficult logic and then what we are doing is that we are also
3316920	3323960	displaying our partially constructed tree from inside this for loop and after every insertion how
3323960	3331400	the tree looks like okay and if you run this let us see what happens so when we run this you can
3331400	3337560	see this is how it is building so I mean this kind of a visual proof of the correctness of our
3337560	3342520	function that when you are inserting 10 so this is what you know we wanted to pre right when we are
3342520	3350760	inserting 10 so this is what happens initially you had none right because we start with none so
3351880	3357160	so your root becomes now none and you left child and right child both are none so
3357160	3364040	so instead of none we write n here capital N here but it means none both the left hand right
3365000	3372760	right hand child said none so when you insert 50 in the second iteration okay you already had
3372760	3379960	you know this tree right and then the 50 goes to the right child remember 10 was the root left
3379960	3389640	notice none right node was none which is now updated to the 50 followed by this right because
3389640	3395080	you know 50 also has to child right by default we always know just to maintain this structural
3395080	3399960	you know invariant what we say whenever you create a new node you just create you know to child
3399960	3405960	for that node and just keep you know assign them value now so now this is what should happen right when
3405960	3410600	your second iteration goes and this is what's happening right because it's being printed from you
3410600	3418440	know inside this code block when you insert 30 this is what happens right 30 goes into the left
3418440	3425400	child of 50 remember this was the root node for 50 and the left child now becomes no 30 and again
3425400	3430840	I mean in a similar way for 30 you're left and right and none because and this is what we follow
3430840	3436680	to maintain the structural invariant and the right child should be none right you're not changing
3436680	3442520	the right child of 50 okay so the whole logic is you know working properly and you can just go
3442520	3447800	through slowly one by one to see whether you know you get exactly the kind of clear that you
3448040	3455400	expected in the beginning okay so you know this is this is all about basically that I wanted to
3455400	3462040	discuss today but remember that you know in any data structure you not only insert you also
3462040	3466840	may want to you know delete something from the data structure and you may also want to
3467640	3472840	search whether a particular element is you know presented the data structure or not and
3472840	3478200	you know the purpose of search may be different in different cases I mean in some cases you may
3478680	3484600	just for example in the case of BST we may want to just search whether a value appears in my
3484600	3490680	BST or not and if the value appears somewhere just return me the the subtree where this value appears
3490680	3498120	as the root value okay so this may be no one of the search requirement on our BST and I
3499080	3504520	would request you to take it as a homework and implement this search function okay so you can
3504520	3510760	think again I mean in a similar way the implemented insert function and try to come up with maybe
3510760	3518040	a BST search function no which is recursive in nature you may also try to no think can you
3518040	3524120	implement this kind of you know search on BST without using regression okay so take this as
3524840	3530760	homework for you so let me you know I have already written it for you so can you implement you know
3530760	3537480	if you follow the how BST works okay now based on that understanding of BST can you write down
3537480	3547800	a BST search function the one version I requested you to write as a recursive function where
3548440	3555000	if you have been given a BST by providing root of the BST and a target value that you want to
3555000	3563560	search in the BST it should return the you know the root where or the node where this value exists
3563560	3569320	if it exists if it doesn't exist then you can in that case no return none so this is a function
3569320	3576600	signature that I have no provided you and can you do the same exercise by writing not as a recursive
3576600	3582680	function but as a maybe iterative function I mean you can use even loops to do this okay so think
3582680	3589240	about this problem and try to solve this properly I mean these two examples at least try to
3590120	3596200	complete the implementation for these two functions signature is what I'm asking you to okay so
3597000	3603880	so with this I would like to conclude not today's lecture so please spend some time working
3603880	3608840	through this example and especially solving this assignment problem and I will meet you in the next
3608840	3617880	video. Thank you.
