start	end	text
3282960	3288320	we can iterate over no different key value no pairs in the dictionary and do something that we
3288320	3295440	want to do with those no key value pair okay so we can iterate through keys okay so so we can
3295440	3301200	iterate through key value pair and we can iterate through values also so all of this is no possible
3301200	3311600	so for example again I mean let me bring quickly dictionary which contains the student scores here
3313120	3319280	let's say this is the dictionary which no contains the student score here and if I want to iterate
3319280	3325840	through keys let's say now first we know we want to iterate through keys so what we can
3328400	3333920	and what are the keys remember they're a student name right so what we can say is
3335600	3343840	we can use the syntax like this so for student in student scores
3343840	3353120	okay so by by default when you know write down no for student in student score so this student
3354160	3360800	takes the value of keys okay so you don't need to explicitly write no dot key so you can simply write
3360800	3367600	no for a student in student scores so the dictionary name and by default it takes no iterate over
3368080	3376000	key values okay so what is there in the student for each of these you know iteration these value that
3376000	3383680	is present here as key the student names okay and if you print what is there in this what you
3383680	3391360	expect is all this student so the iteration will cause printing of these key values is what we
3391360	3397920	are expecting here so let me print it and so you so you see I mean when we print it what we get
3397920	3405520	in a student here is not the by default this key values okay but if you want to you know iterate
3405520	3415360	over no different no items of this thing and maybe you know not now and print these no student
3415360	3422160	as well as there is score so we can actually do this no key value iteration also okay so for that
3422160	3430160	again we can use something similar as we have seen do recall I mean our previous discussion of items
3430160	3436080	here if you remember this item actually returns key value pair so we can use something like that
3436080	3443200	to get both the values now if you want okay for example in this case what we can do is if you
3443200	3448320	want to print score for different let's say student then we can use this syntax
3455280	3462240	for a student in for a student know how much score in student scores dot item you see students
3462240	3468240	score dot item contain tuples right key value pairs and list of key value pairs so now you are
3468240	3476400	saying that take the key to be student and no score to be put in this score and then you print
3476400	3482080	both no student and score okay so this is how you can access both the field information or whatever
3482080	3488960	is important for you using this kind of syntax okay so let me now run this to see what happens
3489680	3498800	and you see we could print all these things right so this is how you know we can you you can
3498800	3505200	actually iterate over the items instead of it trading over only the you know keys or it's
3505200	3512080	trading over the values okay so good so now we know how to iterate over keys iterate over values
3512080	3518080	and how to iterate over you know items so I don't think I have discussed how to iterate over
3518080	3524720	no values right so to iterate over values again actually you can use you know dictionary dot no
3524720	3531440	value I think we have already we have listed it right this is what we discussed there so no need
3531440	3538880	to discuss it again so if you want to use you can use actually for loop and do I trace it to do some
3539680	3546080	meaningful let's say computation by trading over values also the way we did for this to think
3546560	3553440	okay so with this we would like to no conclude our discussion of dictionary with a few observations
3553440	3559280	for dictionaries are better than list certainly in some cases when you want to look up information
3559280	3565120	by meaningful keys right for example you know the same student data you could have created using
3565120	3572480	you know three different list and by default you might have no assume that every index correspond
3572480	3579520	to the same entry for example you know Alice has age 20 and grade 85 okay and simple little
3579520	3585440	this kind of thing but then the method of accessing information regarding every student may not be
3585440	3590320	that simple I mean you can do in principle but then you know go through this code to figure
3590320	3595280	out that no this is not that simple okay and this is not explicit way of doing it you have to always
3595280	3602000	keep in mind you have to get the indices of Bob to know what was his no age and what was his grades okay
3602080	3607760	so of you know although it's possible to do everything know with list but it's not that convenient
3607760	3611600	and that's why we have this dictionary that the structure here things are more explicit and
3611600	3616400	hence efficient in this case you can see for Alice all the information I could keep at one place
3616400	3623200	and if I want to access I can simply say that no for Bob give me the grade so you can just say
3623200	3628800	you know students go to Bob and then get that grade so it is very easy to access and effort to
3628800	3637200	know values in a dictionary because it's organized in a very nice way and it's a very structured
3637200	3641840	way of representing things right I mean you not only give the values but you also give the name
3641840	3647680	that those values correspond to so that's why I mean these are self-documenting nature dictionary
3647680	3654720	where you have no meaningful keys to represent what values they correspond to and it may be very
3654720	3660000	convenient in most of the programming exercises and we will do some of them in the programming classes
3660000	3665680	and you'll see dictionaries are very very useful in now implementing those kind of programming
3665680	3670560	our computational tasks okay so with this I would like to conclude to this lecture I will
3670560	3674560	meet you in the next video till then goodbye
