start	end	text
2743440	2749440	Now, we want to modify, you know, nested element in the copy. So, let me,
2749520	2761440	we want to do some change here maybe at this place and then want to see whether, you know, that thing
2761440	2771920	affects the previous, or the original list or not, okay? So, how to do that? So, we say silo copy
2772160	2780480	and then how to access that particular, you know, element in the list. So, since, you know,
2780480	2787680	this is a list inside a list. So, the way to do is you first access the list by using this
2787680	2793680	index three. So, can you see what should be the index for this list itself? So, what is,
2794720	2801040	so this is fourth element in the silo copy list, right? First element was this one, second was
2801040	2807840	this one, third was this one and fourth was this one. So, when you write silo copy and then pass
2807840	2813680	this index three, you get this whole list itself, okay? Now, what we want to do is not to change this
2813680	2819120	whole list, okay? So, the outcome of this silo copy, you know, then passing this index three is a
2819120	2826320	list itself. Now, of this list, I want to just change maybe the first element, okay? So, how to
2826400	2834560	access that? We put a second square bucket and then we say zero. So, when we say this zero,
2834560	2842960	what are we accessing? We are accessing actually this element. And now, at this place,
2842960	2849680	we want to maybe, you know, reassign some other value, okay? So, what let me, you know, reassign
2849680	2855040	some value which is distinct from the normal value. Let's say, you know, we want to put here 88,
2855760	2861440	okay? So, what should be the, you know, effect of this thing that, you know, this should get
2861440	2868560	changed to 88, okay? So, after modifying the next element, you know, in the copy, if we want to
2869360	2876400	now check what is the silo copy and what is, you know, the original copy, then what we have to do,
2876480	2884560	so we have to print it, okay? So, let us now print it. Let me print this whole thing first.
2895360	2901760	Okay, so let me, you know, print this thing. Okay, so we will print, print, original, you know,
2902560	2908960	but let me print the silo copy first, okay? So, what if I want to print the silo copy first,
2909840	2916560	what happened to the silo copy? I mean, after we change it, okay? So,
2919760	2925040	we expect some change, right? So, and what is the change that we expect here in the silo copy,
2925040	2931280	let me run this piece of potency. So, this is what happened to the silo copy, right? So,
2931280	2938560	the copied version, because we, you know, explicitly assigned, you know, this particular element,
2938560	2945040	you know, this position, the element present here, to the value 88. So, you can see now your,
2945040	2952320	you know, silo copy has no 99 here and 88 here. But the original, what, what shall I expect in
2952320	2956400	the original? Because that is a different object, right? So, if it is a different object,
2956400	2962560	what will you expect? I mean, if I print original, I should expect this one, right? If it's a different
2962560	2968000	element, I shall expect the same thing. Now, can we, you know, validate our understanding by
2968000	2976400	uncommenting this? Let me uncomment this and then run. Now, see, the original also says,
2976400	2982320	now, this time, right? So, instead of, you know, getting this as output,
2983200	2988800	which we, we, we somehow, I mean, many of you might have expected at this moment that we will get
2988800	2995520	this same original as output, because original was a distinct object, then the silo copy, what you
2996880	3004320	get in original is at this place, the original does not have any more value for, right? So,
3004320	3009920	originally, it's also got no change, although we did a silo copy, you know, which created a different
3009920	3016080	object. So, what's going, you know, on wrong here? I mean, what's the thing that went wrong at
3016080	3025280	this particular no place? Okay? We are sure that this silo copy is, you know, distinct from original,
3025280	3029680	and we have checked it earlier on. So, for your, no, so, since we, we got something which is
3030320	3037360	not intended, which is, you know, not explainable from the semantics that we learned so far,
3037360	3043760	let me, you know, validate it, and what's the way to validate it? Can we print again to just check
3043760	3052720	whether the original and silo copy is the same thing? So, for that, we can simply here print
3053680	3057920	original is silo copy, and then check whether original is silo copy or not.
3058480	3067680	Okay? So, you get a false, which is, you know, again, I mean correct, because we expected that
3067680	3072640	original and silo copy are different things, right? So, if they are different things, then how come
3072640	3079520	when you change silo copy, original changes? Okay? So, something is, you know, wrong here. We are not
3079520	3084640	understanding the full semantics, maybe. So, what about, you know, if we check whether this part
3084800	3090480	of original and silo copy are same or not? We know for sure that they, you know, the original and silo
3090480	3097920	copy are, you know, pointing to different objects in memory. But remember that these objects inside
3097920	3104880	also, you know, contains something, right? And one of the element in this, you know, list,
3104880	3110800	was a list, list itself. So, although, I mean, when you, you know, copy using silo copy,
3110800	3116960	your outer, for outer elements are simply, you know, constant objects, right? So, for them, I mean,
3116960	3123040	you know, you have copies, but this inner element is a list itself. So, maybe Python is, you know,
3123040	3129600	not, you know, copying the whole list, which is present inside as an element, but only, you know,
3129600	3137520	copying the reference to this list, when you do a silo copy. Okay? So, but I mean, we are not sure,
3138320	3145520	at least from the outcome that we get, it seems as, you know, as the, I mean, both the inner list
3145520	3152080	or the nested list, you know, point to the same object in silo copy as well as original, you know,
3152080	3158960	copy. So, can we check that also? We know that the original is not a silo copy. Okay? So, for the
3158960	3163920	main, original list and silo copy, they point to different objects. But what about their, you know,
3164000	3169760	this element? I mean, can we check and compare them also whether they, no, so let me know what I'm
3169760	3178400	saying is, can we also compare this original three with silo copy three position? Okay? So,
3179040	3189200	that mean, print it explicitly. So, this is what we want to know, print that our original,
3189840	3193600	you know, at third position and what is the original third position? So, this is the list itself,
3194320	3203760	and silo copy at third position are they same or not? Okay? The original and silo copy is,
3203760	3209120	you know, clearly distinct. But what about this if I print it? Let's try, try to check.
3210000	3215920	So, what you get here is a true value, which is surprising, right? And this is the reason why you
3215920	3221360	get, no, something which you did not expect. So, even if you are copying using the silo copy,
3221360	3227840	which was, no, the first three method that we used, the flat, no, elements or the outer
3227840	3234080	most elements are, you know, copy it. Okay? So, you know, like, you know, one, two, three, these were
3234080	3240160	the constant thing that you get copied. But when it came to list, the whole list was not copied
3240160	3246400	into the, you know, newer copy. Instead, what we did was the pointer or the reference to the list
3247040	3254000	is copied in the new list. Okay? So, now, if you are working with nested list, and even if you do
3254000	3259920	silo copy or you do the first three, you use first three method, you are in danger. I mean,
3259920	3265360	if you change something in the nested part, then your original part may also now get changed.
3265920	3271280	Okay? So, this is very, you know, important to keep in mind that a silo copy creates a new list
3271280	3277600	object, but only copies the reference to the nested object. Okay? For the nested object,
3277600	3284400	it will not copy the whole object for the nested, you know, objects, which may be no list inside
3284400	3289760	or list, it will copy only the reference to the nested object and not the nested object themselves.
3289760	3295280	So, this is very important to keep in mind. The top level element, like, you know, integer or
3295280	3300800	string that you keep, you know, directly, are independent, you know, in the copy, but when you
3300800	3308000	have nested objects like, you know, inner list, okay, then there will be said, you know, between
3308000	3318720	original and copy. Okay? So, this is what was happening here. So, okay? So, this is explanation of
3318720	3324480	what I said, right? The silo copy creates a new list object, but only copies the reference to
3324480	3333040	the nested objects, not the nested object themselves. Okay? Now, if you go step by step, you know,
3333680	3338160	trying to understand what happens, so this is what happened, okay? Your original list was this one.
3339440	3344560	Your silo copy was this one, an outer list, are different objects. So, what are the outer
3344560	3349040	list? I mean, this one, this one, one, two and three. So, these one, two, three are here and
3349120	3354800	these are two, one, two, three are different objects, okay? So, they're not the same thing.
3354800	3360880	So, if you change one, I mean, another will not get changed, but then here, I mean, original
3360880	3368160	list had, you know, this list as the fourth element, but here, the reference to that list is
3368160	3375520	actually copied, not the whole list is copied. Okay? So, both of them actually point to the same
3376480	3381440	four comma five. So, if you change this list, four comma five, you know, any one of this,
3381440	3388800	then, I mean, the second one will be changed. Okay? This is what we wanted to say here. So, that's why
3389600	3397440	when we, you know, did top-level element change, zero, silo copy is zero, 99, the only change,
3398800	3404320	so it only changes, you know, the copies first element and not the, you know, it will only change,
3404320	3415280	you know, this element and not the element here. Okay? So, original remains unchanged because
3415280	3422720	integers are immutable and stored separately. Okay? And in case of, no, and this nested list,
3422720	3430320	you know, say, this element, you know, three, cause silo copy three was a list itself and list
3430320	3437760	are mutable. So, whenever, you know, you have mutable objects, as a entry inside this list,
3438480	3443760	when you're copying, even using no silo copy, the reference to that, you know, mutable objects
3443760	3449760	gets copied instead of that whole mutable object. Okay? So, both original and copy see this change.
3449760	3454480	I mean, when you do this change, because this is inside the, you know, shared object, which is
3454480	3460160	shared by both original and the copy, you will see the change at both places, okay? Because they
3460160	3467040	both reference the same inner list object, modifying the inner list affects both outer list.
3468880	3473680	Okay? So, I mean, and then, I mean, you should be very careful working with this kind of things,
3473680	3482720	if you're having no deep, you know, nested, kind of list, then you better, you know, use something
3482800	3488400	different. If you, if your intention is only to, you know, create a distinct copy, which will not
3488400	3493360	modify or changing that will not modify the original one, then you use some other method, okay?
3493360	3498080	So, the solution is this, you know, deep copy method. So, instead of silo copy, what we say,
3498080	3503600	we do deep copy, we copy everything. I mean, we, we never try to copy a reference rather than
3503600	3509440	we copy, you know, if, if let's say inside a list, there is another list, you simply copy the whole
3510160	3516000	list, you know, explicitly without, you know, and not copying the reference to the, no, copy list.
3516000	3522080	So, for that, we can use, you know, copy dot, you know, deep copy to create a completely
3522080	3528080	independent copy where nested objects are also duplicated, okay? So, this is possible, this is
3528080	3534480	completely possible inside Python, and when you're sure that you want to do a deep copy, you should,
3535200	3539040	you know, use this, and for that, you have to know import this, you know, copy module,
3539600	3544480	and then we can actually do this deep copy. So, what is the syntax for deep copy, then
3545280	3551840	let me write down it. So, the syntax for deep copy is not this copy dot, deep copy, and then
3551840	3558720	pass the original. So, I want to keep, let's say, I want to name it as deep copy now, let's say,
3559520	3569200	we want to keep in, you know, deep copy. So, I want to access this, you know, deep copy,
3570720	3578640	method inside this copy module. So, copy dot, deep copy, maybe, to this is the, you know,
3578640	3583280	syntax that we can use, and then we can pass the original.
3583920	3592320	Now, this will do, you know, true copying in the sense that it will copy everything. I mean,
3592320	3597920	not the reference, but the whole list, even if there is a nested list, you know, inside the
3597920	3604960	outer list. So, in this case, you know, modifying the nested element in the copy will not change
3604960	3610720	the original element. So, let me, you know, do the same kind of change that we did earlier,
3611200	3625360	and show you what's happening. Let's say, if I want to print it. So, after this instruction is
3625360	3631760	executed, if I want to see, what is the status of, you know, original, and also, maybe, you know,
3631760	3636400	what is the status of the deep copy that you have created just now.
3641680	3651760	Okay. So, we have, you know, copied, we have done a deep copy of the original into this deep
3651760	3656960	copy variable, and then next the action that we have taken is we have modified this deep copies,
3657840	3664720	third, you know, elements, or I mean, there's this list first element by accessing it using these
3664960	3673280	indices, and I'll sign there 88. So, what we, when we print original. So, since this is a deep
3673280	3679760	copy, in this case, I expect that this is an original value is not changed, but when I print the
3679760	3686080	deep copy, no value, which is no copied here, which I have already changed, I expect to change
3686080	3691600	there, right. So, if it is a deep copy in true sense, then there should be this distinction,
3691600	3695200	right, when we print it. So, now, let me, you know, print this thing then.
3697360	3704160	Now, you see, even though we changed this deep copy value, here 88, the original list did not change.
3704800	3710800	Okay. And this is what, you know, we wanted to note in this, no lecture that there is a difference
3710800	3716800	between this kind of no shallow copy and deep copy. And whenever you are, you know, clear that you
3717680	3723040	do a complete copy instead of, you know, copying some references to some, you know, said object,
3723040	3728800	it's better to, you know, do this kind of deep copy to avoid any, you know, kind of confusion,
3728800	3735200	and scope for, you know, future bugs. Okay. So, yeah, so keep in mind, this is very, you know,
3735200	3742480	important topic, and we should, you know, always be sure about what's happening. I mean,
3743440	3749920	whether, if we, you know, do a copy, does it actually creates a new thing or it passes just
3749920	3755440	reference to the new thing. So, you know, if you keep in mind these things, then there is very
3755440	3760080	less chance of error. So, yeah, please go through this lecture again to, no, observe,
3760080	3765360	observe the material that we have discussed many of you might find it a little non-comfortable,
3765360	3770880	but this is the exact semantics of copy, you know, shallow copy and deep copy. So, with this,
3770880	3775840	I would like to conclude today's session. So, I'll meet you in the next video. Till then,
3775840	3785840	goodbye. Thank you.
