start	end	text
3159120	3165120	the previous you know process data function and not breaking another earlier part of the code
3165120	3171120	so now we can certainly do it right and we have seen example like this earlier so instead of
3171120	3178240	saying that the second additional argument that I have you know provided or added to my
3178240	3186320	process data let's say now function so the first was of course the data but the second one was
3187360	3195040	to lower which indicated whether to no make it lower case or not okay so instead of saying
3195040	3205040	that this is a normal argument I can say that this is a so default so I would like to send the
3205040	3211440	default value may be true whenever user does not want to specify it so this gives user not the
3211440	3217600	flexibility not to specify this argument while calling this function okay and but still we are
3217600	3224640	taking some value no which can help us mimic the behavior that we were having in the previous cases
3225680	3232640	okay so two things are important one is giving user flexibility not to use it and still you know
3232640	3237840	run it without any error and the second thing is I mean you have to do it in such a way so that the
3237840	3244720	default value that you pass finally you know converts or translates the function the current
3244720	3251760	function behavior to the previous function behavior okay so I know I would ask you to verify the
3251760	3258080	second thing that I told just now I mean one thing is for sure that when you make it default user
3258080	3264480	can not give this any still run this function without you know any error mess has been thrown to him
3264480	3270720	but the second thing is whether the you know semantics of this new function is exactly same to the
3270720	3278240	previous one is what you need to verify after okay now if I you know write something like this
3278320	3281760	that if so we again I mean take the same definition that we have
3283680	3290000	we want to if to lower is not true then with that case we want to do a lower case
3291680	3299440	transformation of the current data otherwise you know in the general case what we want to say is
3300000	3306240	we want to return the data itself whatever data was given to us okay so now in this case you will
3306480	3311040	see I mean you you can actually check and see that the behavior is exactly same as the previous
3311680	3316480	you know function that we have written but now you are providing you know additional feature
3317200	3323520	in your you know function where the I mean user can control it and pass you know pulse to get
3324080	3330640	not change the data okay and the so so old code still works and new functionalities I will
3330640	3334720	be able to the user write without breaking any of the existing let's application software that
3334720	3341200	you might have you what's the good check of this so a very good check is again I mean call
3342480	3348960	on the thing that it broke earlier right if you call on this thing you know process data and then
3350720	3355600	so before that I mean so remember I mean it was breaking earlier right if I don't compile this
3355600	3361920	you know cell and it still run it should break right it is breaking why because it's taking the
3361920	3367600	previous value of the no function I mean this is taking this definition of the function so it's
3367600	3373920	failing but as soon as you you know compile this definition which accepts a default argument and
3373920	3379760	then maybe we again run this piece of code you see I mean it's not breaking although we have
3379760	3385120	provided the new feature feature right here it's you know you you have an option of providing
3385120	3390400	whether you want to convert it to lowercase or not okay I mean you can actually quickly check
3390400	3398240	whether this new feature has been added or not so it can say is process and data and you provide
3398240	3408560	something or maybe on the same argument maybe but then I mean if you say that no I I don't want to
3409760	3416080	know make it lowercase I just want as it is so and in this case if I you know run this function
3416160	3422720	you see I get the same thing right so this is how we can add new feature you know without breaking
3422720	3429520	the previous code in many cases by using this default argument okay so this is a very
3429520	3435440	interesting use case of default argument where and then this is the summary of what we have been
3435440	3441360	discussing so far on libraries and the first thing that is written is libraries and API maybe used
3441760	3446480	not thousands of users you have written already something so you don't want to break the
3446480	3452800	existing function call you know and create this runtime no issues so default arguments provide you
3453840	3459920	cloud developer to evolve their API or there you know whatever library they have built safely
3461920	3467360	and I mean especially this is important in public Python library and large scale production
3467360	3473440	system and those kind of software which are meant to stay for no long right I mean like
3474800	3481840	you know modules in MATLAB or those kind of you know science tool boxes that you build which
3482480	3489760	is to be used again and again by user and not developed on top of that so so remember so the key
3489760	3494880	idea to remember is that default argument allow you to add new parameters to a function while
3494960	3500640	preserving its original behavior for existing code so this is very very important so this provides you
3500640	3506240	stability ease of maintenance and minimal refactoring you don't have to go and change again and
3506240	3512240	again whenever lecture library is updated or know the software on which you have no one
3512240	3520000	defined your own application software is changed okay so this is the how things you know works
3520000	3526560	and then there is no one very so we will continue again I mean in the next lecture from here
3526560	3533520	onward so for today I would like to conclude lecture here thank you very much I'll see you in the next
3533520	3541280	week
