start	end	text
2709160	2714600	to hardly exit in order to validate, let's say, its input. So, if your function is
2715320	2721240	expecting input to have some, you know, restricted set of value, and let's say, in case you don't
2721240	2728840	get that set of, you know, value, you may want to, you know, return from the function by maybe
2728840	2735080	displaying some, you know, interesting message, useful message, okay? So, that's how also many people
2735080	2741160	pull out programmer, you know, use this kind of, you know, return statements, okay? So, in the
2741160	2745160	context of, you know, for example, the present problem that we were, you know, discussing this
2745640	2750920	temperature, I mean, if your temperature value is some arbitrary number, or maybe, you know,
2750920	2755400	let's say, not temperature is not a good thing to talk in this context, if you are calculating,
2755400	2764840	let's say, grade, okay? And, for, for a given, let's say, no, no, number. So, if you're, you know,
2764840	2771160	average, you don't want your average grade to be, you know, less than 0, or, you know, greater than,
2771160	2776840	no, no, 100, right? Because let's say, if you are grading, you know, you're trying to derive
2776840	2782200	a little rate for your, you know, exam, and you have been provided the average that a student
2782200	2787640	get by, you know, we're doing weighted average of all the component. So, in that case, you never
2787640	2792600	expect your average to be, you know, less than 0, or greater than 100, if there is no negative
2792600	2799240	marking kind of nothing in your evaluation component. So, if your average score that you get
2799800	2805000	for against which you want to, you know, calculate the letter rate is outside, let's say, this range,
2805000	2812200	you know, which not, you know, less than 0, or, no, greater than 100, you use, it's kind of a
2812200	2817720	hint that something, you know, wrong, and you don't want to execute this whole, you know, function,
2817720	2821960	which will calculate for you the grade, and maybe you just want to return with the, you know,
2821960	2827320	invalid average kind of, you know, message to the user. So, in that case, you can actually use
2827960	2834120	you know, return statement also, by inside some conditional, it just checks whether, you know,
2834120	2839560	your input is in the range that you expected, okay. Again, I mean, just know for a quick reference,
2839560	2849240	I will just bring back this function for you, and, so what we are saying that, you know, some
2849240	2856120	people may want to use early returns for validation also. For example, in this case, you know,
2856120	2861160	you can use early return for input validation. If your whole goal is to calculate letter rates,
2862280	2868920	no, for, for given average that a student has now obtained in class, if you know that, this is the
2868920	2875000	condition, which, which should not be there, you can use this kind of return statement to,
2875000	2879800	you know, print this kind of message, which can be very helpful, and then return from the
2879800	2884520	function earlier. If this is not the case, then you go ahead and then calculate this, you know,
2884600	2893240	return, return, whatever is the grade, okay. So, this is what many of you might find, you know,
2893240	2898360	useful when you are writing your actual code. So, now, three examples of, you know, this,
2898360	2907640	let me again, so you hear, I mean, if we try to call this again, same thing. So, you can expect,
2907640	2913000	I mean, in this case, and in this case, we should get this message right average.
2913880	2916280	So, invalid average. So, if we run this,
2919480	2923240	and then if you know, you have to print also like this three value, you need to print it.
2924920	2927240	So, let me print this three, you know,
2927640	2947880	this is what, you know, we expected, okay. So, good. So, now, we know that, you know, function,
2947880	2953080	so this, you know, return statement can be used in multiple ways, that, you know, multiple
2953080	2957640	position in multiple number of times, but only one of it, you know, gets executed.
2958600	2965080	The next thing that, that is remaining is to discuss that, your function can return multiple
2965080	2969720	values also, you know, simultaneously, you know, in all the previous example, we were only,
2969720	2974760	you know, returning one value, right. But what if you want to, you know, return multiple,
2974760	2981000	you know, different values, which you might have computed inside your function instead of,
2981320	2987560	you know, every time, only returning one, you know, value. So, you can use, you know, return
2987560	2993240	statement to do that also, okay. So, Python allows returning multiple values from a single function.
2994760	3000680	So, if you don't do anything, so, by, by default, what happens is that these values are automatically
3000680	3006840	packed into a tuple, and it's, you know, returned as a tuple, okay. So, so, let me know again,
3007800	3013960	so, you are very concrete example to illustrate this, not automating,
3013960	3021800	automated, not toppling kind of, sorry, coupling kind. So, automatic, you know, this
3023400	3025960	tuple making, you know, kind of activity. So,
3026600	3036440	oh, again, I mean, assume that this is our code. Let me bring a function here,
3039160	3042600	which is, you know, analyze score. Let's say, again, I mean, we are working with this course,
3042600	3048760	and it returns multiple statistics about scores. So, the function input is score.
3049080	3055800	So, if you don't provide score, you can handle it, again, using, you know, the return,
3057000	3061000	separate type of, you know, return, where it returns, no, 0, 0, 0, 0, if you don't provide
3061000	3065880	90 score at all, okay. Or, I mean, let's say, you know, you provide an empty, let's list.
3067080	3072360	But if you provide a non-empty list, then, you know, it will go and calculate the average,
3073000	3079480	okay, and highest marks, and the lowest marks, let's say, and then it, no, finally, returns this
3079480	3083160	average, highest and lowest, because we are interested in all these three, let's say,
3083160	3087960	property, when you are, you know, deciding a letter, you know, even before, let's say,
3087960	3091080	you decide later, get, you may want to know what is the average, what is the highest,
3091080	3095320	and what is the lowest, instead of doing, you know, plain calculation, as we did in the previous,
3095320	3101480	okay. So, we want to return our function, we want our function to return this three values,
3101480	3105640	average, highest and lowest, and this is the easiest way to say. So, I mean, you just separate
3105640	3112200	the values that you want to return to these commas, and this will return a tuple.
3114040	3118840	Of this, so a tuple is actually, you know, in this case, this tuple has no three values, and
3118840	3125000	this is no one entity itself, okay, and you can actually collect this tuple in multiple ways.
3125000	3128920	I mean, if you want to collect, no, these values in separate variables, you can actually use
3129160	3135080	syntactic sugar, and do this unpacking. So, see, by default, it is, you know, packing all
3135080	3140120	these three values that you are returning into one tuple, okay. So, so what it is written is,
3140120	3145800	you know, one entity. So, but if you want to, again, you know, observe or, let's say,
3145800	3151720	collect these values that is being written by function, you know, return statement into different
3151720	3158200	variable, you can do it immediately, you don't need to, you know, again unpack this manually.
3158200	3162360	So, Python will, you know, unpack it automatically for you.
3163000	3166120	So, for example, I mean, if you let's say, let me, you know, make a call to this
3168440	3173800	function. So, what we can say is, you want to call this function and maybe
3174760	3180760	store the value that it returns. So, let's say, the value that I want to return, I want to
3181400	3195080	store in maybe average and the highest and maybe the lowest that I want to return, I keep it
3195080	3203080	in low. So, so this is what we can, you know, use to collect, okay. So, whenever you call this
3203080	3209560	function, you know, analyze score function, you have to pass this list of scores. So, what I'm
3209640	3217800	doing is I'm trying to call this function and then pass some list of numbers, let me pass some list
3217800	3239480	of number, rectify some numbers. So, okay. So, these are the numbers, let's say,
3239720	3246600	pass and I, you know, store it into this one and then if I want to print, what are these,
3246600	3254360	you know, average, you know, high and low values. Now, I can simply print it using a print statement
3256840	3265480	something like this. So, I print these average high and low values and the actual values,
3265720	3271560	these average that I collected and this high and low. And I want to see what happens, okay.
3271560	3277560	So, that does, I know, can Python do it automatically, this kind of unpacking of tuples that
3277560	3284200	is being written by this function. So, to do that, I mean, we can actually print it and then see
3285160	3291640	if we run this piece of code. So, this is what you get, right. So, inside average, you get this value.
3292200	3298040	This is what I'm perfectly and you don't have to do it unpacking. This is a nice syntactic
3298040	3303080	sugar where you can just write like this, separate it again, this value, you know, this variable
3303080	3308200	with commerce and it will collect the values written by this. So, so what goes here inside this
3308200	3315320	average, okay. What goes inside there, here is this average variable is the value written by this
3315320	3322280	one, okay. Similarly, you know, this collects the value which is more written into this one
3322840	3327720	and this low collects the value which is written in this lowest one, okay.
3329400	3334920	So, so instead of that, I mean, you can actually, you may want to return it into a single variable.
3334920	3340120	So, but then you have to do this unpacking on your own, okay. So, what I'm not trying to say is
3340600	3347800	that we can maybe, you know, so an alternative way to collect this value maybe, you know,
3347800	3355400	into a single variable, let's say called rigid, okay. And I again, you know, call the same function,
3355400	3361720	maybe, you know, analyze score with all the same argument that we passed earlier.
3362600	3369640	So, in this case, you know, what do you expect? I mean, so since we know that, you know,
3369640	3374600	these average highest and lowest are always written as a tuple. So, inside the result,
3374600	3384840	you will see a tuple which has the same value, okay. So, can we run it and see what is the value
3384840	3393240	inside this result? So, if I want to print a result, so let me print that.
3400600	3403320	Let me print the values that I want to.
3403320	3424360	So, I can print the value which I want to know in this result, okay. I know what is the value
3424360	3433560	that I want to see here? I mean, before I say this, this is it, okay.
3441240	3449400	Now, if you print again, you see, now, you get a value inside result, which is actually a tuple,
3449400	3455320	a tuple where all the values are same, but this is no one object, okay. This is one object,
3455320	3461160	one tuple. But here in this case, we created three variables, no separate variables and all those
3461160	3467800	variables, you know, these variables, you know, contain the first, second and, you know, third value
3467800	3473800	inside the tuple, okay. So, depending upon what you want to do with the return value, you can
3473880	3482680	use any of this, no, for your case, okay. So, good. So, I think I would like to,
3482680	3487880	so these are the main takeaways. I mean, from today's lecture, that return immediately
3487880	3492840	exits the function and sends back the value. So, this is how return, now this function will
3492840	3499480	communicate with the color function. So, if there is no return statement, the function automatically
3499480	3505800	returns none. If no return statement does not mean that there is no return value. So, return
3505800	3510600	value is always none. I mean, if there is no return statement, you may have multiple return
3510600	3516840	statement, which is a perfectly valid thing in Python, but only one of them will, you know,
3516840	3524360	execute path call, okay. And early details can be used sometimes, no, for input validation and
3524360	3530840	edge case analysis, okay. So, you can do, no, edge case analysis and input validation using early
3530840	3536920	return, some programmers actually use this kind of notary. Now, multiple values can be return
3536920	3543800	and are automatically packaged as tuple. So, this is what we know talk, we just know that, no,
3543800	3548200	if you want to return multiple value, you can actually mention all those variables with the
3548200	3553960	return statement separated by comma. And the way the usual way is that they are actually
3553960	3559720	made into a tuple and then return. So, you can collect, no, those individual value
3560760	3566200	by doing by, you know, taking help from Python and automatically unpacking that tuple
3566200	3571080	by writing separate variables or if you want, you can actually collect that as a single,
3571080	3577000	you know, tuple also inside of one variable, okay. So, all of this is not possible in Python, okay.
3577000	3582520	So, with this, I would like to conclude today's lecture and we will continue with no function
3582520	3588520	and discussions around functioning in the next lecture. Till then, good bye, I'll see you in the next video. Bye.
